Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,17.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
I,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,1.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
I,0.815,0.055,0.0,2.8255,0.001,0.0005,1.0049999952316284,16.0
M,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,0.0,2.8255,0.001,0.0005,1.0049999952316284,5.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
I,0.815,0.055,1.13,2.8255,0.001,0.0005,1.0049999952316284,7.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,1.0049999952316284,6.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,1.0049999952316284,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
M,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,18.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
M,0.075,0.055,0.0,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,18.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,18.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,1.0049999952316284,18.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,1.0049999952316284,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,1.0049999952316284,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
M,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
I,0.815,0.055,0.0,2.8255,0.001,0.0005,0.001500000013038516,9.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
I,0.815,0.055,1.4239535e-05,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
M,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
M,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,1.0049999952316284,18.0
M,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,0.0,2.8255,0.001,0.0005,0.001500000013038516,5.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,5.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.075,0.65,0.0,2.8255,0.001,0.0005,1.0049999952316284,18.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,1.0049999952316284,6.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,18.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
M,0.815,0.055,0.0,2.8255,0.001,0.0005,0.001500000013038516,14.0
M,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,18.0
M,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
M,0.075,0.65,0.0,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,5.0
M,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,1.0049999952316284,6.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,1.0049999952316284,6.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
M,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,18.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,1.0049999952316284,6.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
M,0.815,0.055,0.0,2.8255,0.001,0.0005,0.001500000013038516,15.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,1.0049999952316284,15.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
M,0.075,0.65,0.0,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,1.0049999952316284,6.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
M,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,18.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,1.0049999952316284,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,0.0,2.8255,0.001,0.0005,1.0049999952316284,18.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,1.0049999952316284,6.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,17.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
I,0.815,0.055,0.0,2.8255,0.001,0.0005,1.0049999952316284,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
M,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
I,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
M,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,1.0049999952316284,6.0
I,0.815,0.055,0.0,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,1.0049999952316284,6.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
M,0.815,0.055,0.0,2.8255,0.001,0.0005,0.001500000013038516,16.0
M,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,17.0
M,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,1.0049999952316284,7.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,5.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,18.0
I,0.815,0.055,0.0,2.8255,0.001,0.0005,0.001500000013038516,5.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,5.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,5.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,5.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,18.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,1.0049999952316284,5.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,1.0049999952316284,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,18.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,0.0,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,17.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,5.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,0.0,2.8255,0.001,0.0005,1.0049999952316284,18.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,1.0049999952316284,18.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,5.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,18.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,0.0,2.8255,0.001,0.0005,0.48529738187789917,15.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,18.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
I,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
M,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
I,0.815,0.055,0.0,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,18.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,5.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,4.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
I,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,9.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,18.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,9.0
M,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
M,0.075,0.65,0.0,2.8255,0.001,0.0005,0.001500000013038516,16.0
M,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,1.0049999952316284,6.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,5.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
I,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
M,0.075,0.65,0.0,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,18.0
I,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,1.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,5.0
F,0.075,0.65,0.0,2.8255,0.001,0.0005,0.001500000013038516,5.0
M,0.075,0.65,0.0,2.8255,0.001,0.0005,0.001500000013038516,5.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
M,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,0.0,2.8255,0.001,0.0005,1.0049999952316284,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,9.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,5.0
M,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,17.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,18.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,1.0049999952316284,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,5.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,18.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
M,0.075,0.65,0.0,2.8255,0.001,0.0005,0.001500000013038516,15.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
I,0.815,0.055,0.0,2.8255,0.001,0.0005,0.001500000013038516,1.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,0.19619131,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,14.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,12.0
M,0.075,0.65,0.0,2.8255,0.001,0.0005,0.001500000013038516,16.0
F,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,5.0
F,0.075,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,10.0
F,0.075,0.65,1.13,2.8255,0.001,0.0005,0.001500000013038516,17.0
M,0.075,0.65,0.0,2.8255,0.001,0.0005,0.001500000013038516,15.0
M,0.815,0.055,1.13,2.8255,0.001,0.0005,0.001500000013038516,16.0
